Column1,Column2
Q9QC07,Q9Y2X0
Q6Q0C0,Q9UJU6
Q9NZQ3,O76064
Q9NPI8,Q9NZL6
O00189,Q00597
Q8IXI2,P30048
Q53GS7,Q7Z5L9
Q13261,Q9UQB3
P14778,O94887
P43489,Q9BVP2
Q7Z4V5,P17861
P35590,Q86UE4
P19532,Q13287
P35580,O00214
Q5TBA9,Q8WW01
Q8WXG1,Q96E09
Q9NR46,Q8TF05
Q6ZU64,Q92622
P62937,P42285
Q9Y5W3,Q9NY65
O75478,P62879
P01871,P50851
O15457,P28328
Q8IWW8,O94992
Q9HC62,P04114
Q14526,Q9H808
Q9H161,P85298
P48745,Q15438
O00213,P29322
P49721,Q9UHA4
Q9UKF6,Q6P5S2
Q7L5N7,Q9BXS0
Q9UBY9,O00187
Q9NRA8,Q9H1K0
O00410,O15155
P11362,P13639
Q8IX12,O00625
Q8IUZ5,Q969G3
Q00872,Q92561
P55081,Q08499
Q9UBU8,Q9NPF7
P51153,O95251
Q9Y333,P03372
Q9UI95,Q8NF91
Q9Y2Y9,Q96AP0
Q14766,Q9H9Y6
Q13315,Q9UGI8
Q15645,Q68DH5
Q6ZMR5,Q15233
Q9NXR1,Q8TEY7
Q92628,P51825
Q86YJ6,P13498
P82279,Q30201
P32121,P03952
P28066,P01241
P05231,Q9NWF9
Q01844,Q99467
Q9NRD8,P15498
Q9NYA1,Q9Y5K5
Q9NTX7,Q9BXL5
P28908,P21802
P39060,Q9NUT2
P42356,P18846
Q8WV24,P59046
Q99542,Q9UBF8
Q6NSI4,Q29RF7
P36888,P00492
Q68CK6,Q9Y4D1
P35225,P31947
P54284,O43286
Q96II8,P57071
Q6MZQ0,Q9NPR2
Q9UBP0,Q13571
P01137,Q9H336
Q674X7,Q8NCI6
Q8TDX7,Q9NY46
Q6UX06,P02794
Q99626,Q9P2W9
O43508,P25791
Q5VTR2,O60437
Q9H081,Q9NZC7
P53567,O75367
Q9BTP7,Q9BRB3
P01189,P55786
Q96NN9,P30038
P55317,O95210
Q9Y692,Q6UN15
Q6ZQY3,Q56P42
P22310,O14832
Q969M7,O15212
Q5SW96,Q14582
Q7L211,Q99661
O95239,Q92625
P03950,A6NHM9
P55854,Q14160
Q9BYZ6,Q8N2F6
P07332,O14798
Q5T5J6,P13612
Q8TAP6,O14730
Q14498,Q9UQG0
P05091,Q86WX3
Q16719,Q9HCS7
Q9H816,Q9NRF2
Q7L5N7,P84103
Q8NFT6,Q96RJ3
P14210,O15294
Q16665,Q9NZJ6
Q8N309,A5D8V6
Q9H6R0,P16520
Q9UKX7,Q9H9V9
P29459,Q7L3B6
P61978,P37088
P45984,P07951
Q9P232,Q12824
O94888,P78363
P63218,Q8NCM2
Q6ZN30,Q5VTB9
Q9BX66,Q6ZUT9
Q9BR26,P36897
P48735,P01266
O14931,Q9Y2A7
Q15283,P02675
Q6XZB0,Q13277
Q96IC2,Q13936
Q9ULA0,P23560
Q16829,O60469
Q16513,P09693
Q5HYA8,Q99619
Q15109,P53985
Q9BXI6,Q16649
P48552,Q6UX46
Q13042,Q16828
P05386,P53618
Q8NFQ6,P35080
Q96PB1,P35237
Q5FYA8,Q96DE5
P54727,Q96RQ3
Q4KMQ1,Q6DHV5
Q15040,Q96SZ4
Q68CK6,O43439
Q01954,O95863
Q8N3K9,Q9Y3A3
Q14344,P12270
Q13573,Q9BY49
P14735,Q3LFD5
Q8N6T3,Q86V81
O43422,Q6I9Y2
Q13155,Q6ZV29
Q6NUQ1,Q96MT7
Q7Z6Z6,O94952
Q9NUQ8,P27482
Q8N684,Q04656
Q7Z4I7,Q92585
Q9BUJ2,O43390
Q3MJ13,Q92833
Q96PU8,O43272
P06850,O00541
P00505,Q9BZG1
O95980,Q99572
Q01664,O43164
Q8IZP0,Q9BYG5
P51649,Q9GZS3
Q16777,Q14746
Q9UKE5,Q16586
P00390,Q8NBZ7
P02741,Q9BZA8
Q8WXD5,Q99661
Q96BT7,O43933
Q96S44,P38936
P02778,Q13112
Q8TAD8,P50150
Q8IZP1,P09237
Q9C040,Q5THJ4
P14415,P53396
P28161,Q9UKT9
Q13496,Q8IVT5
Q8TB22,P04035
O00623,O60895
Q06190,Q9C0D5
Q5THJ4,Q7Z3Z4
Q96F24,O14939
P17735,P24394
Q5TGY3,P07093
B9A6J9,Q16760
P62191,Q8IXL6
O95352,Q96BW1
Q99489,Q9NXC2
P04229,Q8TBC4
O75900,Q9Y2F5
P28288,Q8NDV3
P26012,Q8NHU2
Q7Z6A9,P02458
P04629,Q8IWL1
Q14209,Q9Y624
Q9UPY3,Q676U5
Q14185,P02787
Q9UP65,P04844
Q96A47,Q9UJF2
Q96KR4,P07204
O75410,Q8IYM1
Q9GZX6,Q9NVV4
Q96MH7,Q9Y345
Q9Y3T9,P48553
Q6IN85,Q9UBC2
Q9H788,O43174
Q8NHG8,Q9NS23
P30405,Q8NEM0
Q16548,Q5VW36
P14770,P78345
Q96EV8,Q15287
P55317,Q9Y6G5
O00743,P24863
Q8IXH7,P02749
Q15365,Q9BYW2
Q16566,Q9BXW9
Q9Y383,P51178
O60318,O94887
P61160,Q8IXI2
Q9HAP6,P49356
P21860,Q14669
P05154,Q96RK0
P51812,Q02153
P00325,Q99683
Q9Y484,P56945
O75674,Q8NEB9
Q99607,O95977
Q13085,Q53EP0
P16152,O95863
P20338,Q99583
Q6ZS86,Q9NQY0
Q9UKL0,Q12770
Q7Z3Z3,Q8WXA8
Q8N8M0,Q92599
Q92882,P07359
P62841,Q96NJ5
O95045,P08238
Q8IWK6,O43920
Q9NYL2,Q6UWB4
Q9P246,P20338
Q8N4Q0,O60516
Q9H8Y8,Q14957
Q00722,Q7RTX1
Q9Y6X8,Q8WY21
Q9ULX6,P51587
P09914,Q71RS6
O15294,Q16288
Q9BXT4,O75382
Q9UHN6,Q86TG7
Q8WWZ3,Q8IZD4
Q9NVX0,O43543
O75879,O14981
O75112,Q9NV66
Q5T0T0,P38606
P51959,P61769
P61421,Q9ULG3
Q8IZS8,Q13705
Q2M2H8,Q15256
Q99467,P48507
O00499,Q9UIV1
Q07890,P07949
Q14192,Q9UBE0
P17542,Q969F9
Q9NVR7,P85298
Q8NDW8,Q9NYF8
P83436,Q5JRX3
Q9UKL4,Q5MIZ7
Q53GT1,O43521
Q16740,Q9Y2C9
P01903,Q86U42
Q9NPB6,P51668
Q9HAQ2,Q9P0N8
Q01130,P53611
P98088,Q9Y4J8
P69905,P21583
Q9H324,Q15111
P13945,P43365
O75330,P23921
P60604,Q15291
Q9Y2Y0,Q6P9A2
Q6PCB0,Q6J9G0
O75334,Q7Z478
P28838,P06881
P46976,Q709C8
Q8IXH7,Q13319
P05067,P06396
Q8IWL1,P98170
Q8N6P7,P31689
Q5T5A8,Q7Z6J0
Q6UWN0,Q6R2W3
P40306,Q8NAN2
Q9NR09,Q15648
O95238,Q9UKA2
Q92541,Q7LG56
P84022,Q14209
Q9NVX0,Q8NA19
O75553,O15360
O95970,P0DOY5
Q06413,Q92613
Q9UNM6,Q9UNE2
P60033,Q9Y6B2
Q9Y4X5,P33260
O95163,O15350
P51878,P10809
Q9Y485,P18075
Q6V1P9,P43353
O95786,Q9BXK1
Q9H147,Q9UEW8
Q9P2N7,P43694
Q9NQZ3,Q5VW36
P15863,P62829
Q9H204,Q14CN2
P26678,Q9NUX5
P61225,Q99575
Q9NVV4,Q59H18
O43615,Q96P48
Q6N022,Q15075
Q99523,Q9NVC6
Q13303,P98170
Q8TDX9,Q02790
P06734,O43745
O75925,Q9Y5E1
Q6PEY2,Q1AE95
O15259,Q96E14
P31942,Q9UKV0
P23763,P06734
Q02763,Q9H7L9
Q9P260,P61371
Q9UQM7,P14927
P07585,Q6ZS81
Q99496,O75446
P18031,P50991
Q96JX3,Q9BTV7
Q9UHD1,P48594
Q9P209,Q86VD1
Q96KQ7,Q96F44
Q9UL33,P62873
P60228,P62269
O00178,Q56A73
Q8NE09,P61769
P56192,Q8TAM2
O15033,Q00537
Q6ZTR5,Q14206
Q15436,Q9UPP1
Q99081,Q9P0K1
Q96P09,Q14469
Q9P0P0,P68431
Q5JU69,Q9P275
P28288,Q9Y2Q0
Q13588,O00214
Q92859,P17181
P55327,Q9P0U4
Q9HBA9,Q9UPS6
Q14722,O00443
P38936,Q9ULK0
Q70CQ2,A5D8W1
Q9BYH8,Q96NY7
Q7Z7C8,P26678
A6NFC5,Q9UBC0
Q15080,Q96NA2
Q96G21,Q8TAP6
Q92889,P21781
Q6ZV50,Q02447
P39086,O15446
Q13126,Q96CF2
Q9NZJ6,P80217
P10071,P18583
Q9NPF5,P31749
Q9UN86,O76050
P08185,Q8NDZ6
Q9UBL9,Q56P42
P51151,Q9NQU5
P43119,Q4KMG0
O60449,Q8IX07
Q9NS28,O43293
Q14582,Q9H649
Q13510,P49918
Q9H9Q4,P61956
P78509,P16150
Q9Y5K6,Q04609
O14893,O15534
O15061,Q13308
Q6ZYL4,Q9BQG0
P41145,Q01518
P78536,Q8NB46
Q8N465,P43403
Q9Y576,Q9BYC2
O95198,Q15554
P10809,P69849
Q8TE85,P57103
Q5VYS4,P12694
Q9NPP4,P58004
Q9Y4C1,Q6TGC4
P52757,P19447
O00187,P31994
Q14192,Q9BZE9
P20138,P55211
Q68CZ1,P14174
O43615,P05112
Q05BQ5,Q16825
Q8WV16,Q99062
Q13424,Q9UK22
Q14449,P08311
O43294,P46940
O75165,Q16777
Q09019,O60383
Q6ZUG5,P24278
Q9P218,Q6NVH7
Q96CG3,P20339
O14986,Q9UJX5
O00339,O95985
Q8WXD0,Q99542
Q5W0Q7,Q5W064
Q12841,Q30201
O43781,P81274
O94856,Q6ZQQ2
Q13936,P31151
Q86TI2,Q9Y2K7
Q96FC7,Q92734
Q6UXN9,P28066
Q8NDX5,Q52LR7
Q9Y616,O96020
Q9UBF2,Q9HCE7
O43745,Q14562
O75528,Q9Y3C4
Q9NUT2,Q8IU81
Q9C0B7,Q56P42
Q5TAQ9,Q9H668
Q8TC07,P31269
Q9BZE4,Q9UQM7
Q9NPF4,P01215
A8MTI9,Q92905
P18887,O94888
P49327,O43286
P51114,Q7L8L6
P27930,P50993
Q99575,Q9UGK3
O60716,P09455
Q9UK99,Q9UBQ5
Q96MB7,P36543
P60228,P18075
O14613,Q7RTP6
Q68CZ6,O95711
P01116,Q99717
Q9H2L5,Q9H4M9
Q9NS23,Q13895
Q15485,P04363
P12830,P08962
P57729,Q96MX6
Q8N1K5,P22674
Q9H469,Q13291
P48995,Q9Y3C4
Q16659,O43272
Q6W2J9,Q9UBN7
Q8NI22,Q14203
Q9H1K1,Q5T848
A6NKD9,Q8NBW4
P11908,Q9BVC4
Q9NS39,Q5JST6
O14931,Q53EU6
P31151,Q8WYP5
P31994,O14841
O15078,Q9UPN3
P37275,Q9NZP8
Q13253,Q7Z3K3
P40692,Q6FI81
O43186,O15457
P00451,Q8TAT6
P29144,Q9NYF8
Q14653,P39059
Q7Z4N8,P60763
Q8IU85,Q99958
Q9Y5R4,P41161
Q86UW6,Q8N5C8
Q9BYV7,Q9ULA0
O75865,O75131
Q8IWI9,P11234
Q96RU2,P51153
Q86YJ7,Q9NPR2
P51159,Q15008
Q8IWY9,Q7L1Q6
Q9Y692,Q9NZI2
O75832,Q86VZ5
H3BQB6,Q96Q07
P61077,Q9NY12
Q6NYC1,Q9NRW4
P17181,P46531
P01303,Q8IVU3
Q96JF0,Q8WYR1
Q92925,Q7Z401
Q96MT7,Q96FA3
Q92743,Q53TQ3
Q86SQ4,Q16082
Q9Y3Y4,P63220
Q9P2K3,P63215
Q9UJA5,Q12864
O75593,Q16602
Q8IZJ4,Q9NS00
Q15024,P49006
Q6P0N0,Q15696
Q9HAV4,Q6FI81
Q9NRA8,Q9NRL2
Q01082,P51817
Q969T9,Q6ZNA4
Q16706,P01834
Q8WV24,Q08211
P09603,Q14197
Q8IWS0,P58397
Q9UNX9,Q9C0I4
O75940,P47895
Q8WUD4,Q9C004
Q969R2,P55199
Q8NFQ5,P40337
P98161,P05787
Q9BUH8,O00148
Q9HAQ2,P57729
Q15466,P11230
P18615,O94915
Q9UBQ0,O76031
Q53G59,P68543
O60674,Q8WVZ9
Q8IVH2,P23467
P50150,Q9H2L5
P23471,Q13393
Q01082,O95340
P51841,Q15170
O95470,Q8NCM2
Q9HD67,O43593
Q92730,Q9NQG7
P35916,Q6AHZ1
Q5TA76,P30405
O43747,Q8N1F8
Q8IWG1,P63244
A6NKB5,Q9NRR4
Q9HD20,P84095
Q9Y493,O43521
Q96QC0,P00451
Q06609,Q86U38
P25208,Q9C0G6
Q9H2G4,P14923
Q96BK5,P22557
Q8IVH8,P23921
Q7Z6E9,Q96RU7
Q13636,P23526
P68106,O75916
Q86VD1,Q68DC2
Q9HCE0,O94992
Q92674,P25705
Q86SX6,Q8NDV7
P16152,Q10570
Q99436,Q9UQF2
Q9HBM6,Q9Y5F7
P28360,Q92747
Q00532,O15525
P52597,Q12948
P43626,P10599
P49770,Q5VW36
O14777,Q8V4T3
Q9HBH9,B0I1T2
P78318,O00459
Q9H4E7,O75936
Q96LD8,Q9P2F8
Q8TEQ6,Q5VWZ2
Q9UQK1,Q9UBF2
Q9C0H6,P00374
Q9NX58,Q9UKA1
Q9Y6Y8,Q9ULC5
P21741,Q8IZF6
P54132,Q9NZW5
Q96NB3,P62491
Q9NQS7,O75586
Q13018,P20783
Q9H5J8,Q99731
Q9Y6B2,Q9NYA1
Q9Y4Z0,Q13156
P01563,O15533
P08311,P30050
P06213,Q9C0K0
P61587,P62310
Q92636,Q6NWY9
Q9NSC2,Q96QT4
Q5BKY1,O00287
Q99661,Q9H9P8
P18858,P52434
Q04724,Q96Q42
P30153,Q8V566
Q9Y5E9,O14925
P61956,Q7Z4N8
P30086,Q8WTR2
Q99848,O60503
P38405,O75063
Q5FVE4,P40200
Q96QB1,P49848
Q15691,Q9BTE3
P49356,O15371
Q99576,Q96A56
O43395,Q9H211
Q15413,Q9H2G2
P00918,P15408
Q00532,Q5H8A4
Q9Y6R4,Q96RN5
P35269,Q9H9P8
Q96SZ6,Q53T94
Q14032,Q96P09
P54920,P78344
Q9BQ67,P62714
Q9HBG7,Q13772
Q5VVX9,Q96A70
P57075,Q96CS3
Q04864,Q15906
Q9GZR2,Q14749
P21796,Q9Y6N5
Q96J65,O60762
Q13191,Q9ULG3
Q14108,Q9P2S5
Q9Y4Z0,Q86VS8
P61968,P48443
P35609,P54803
A6NLU0,P07550
Q99728,Q02818
Q8IZX4,Q9NVP1
Q15746,Q9HB40
Q9BW61,Q49AM1
O43663,P37023
Q8N668,Q7L2J0
Q9H7B4,P53779
P35613,P17174
Q9BX63,P20338
P08311,Q96S96
P27338,P30531
P29460,Q8NC51
Q86U70,O43402
Q14847,O14908
P53618,Q9BQ15
P50151,Q6P2Q9
Q6NUQ1,P48729
Q9NQW7,O75448
P43243,Q92781
Q9NWX5,O00214
Q86YT6,P52848
P61758,Q9UI09
O00712,Q5T5J6
O75144,Q08378
O15294,Q9H2K8
Q9Y6N5,Q9P209
O95197,O95232
P43489,P16403
P57737,O14925
Q92766,Q14118
Q8WTW3,Q99567
Q9NPF8,Q504Q3
Q9C004,P28676
Q96EU7,O00506
P04003,Q9HCU9
Q9NPG3,Q9UPM8
Q14296,P51946
P55327,P24539
P49768,Q8NCT1
Q8NDZ6,Q8N6P7
Q13287,Q8WXH6
O75628,P10586
Q9BQB6,Q96BR1
Q9P275,O00124
O75436,P40222
Q96Q89,P52566
Q9UHX1,Q9BSQ5
Q00535,Q9NSD9
Q9H553,Q9BYK8
Q6UWL2,P53805
P17948,Q7RTS9
P08588,Q1KMD3
Q13315,Q9GZR2
Q86Y07,Q6IA86
Q9P2R7,Q07866
Q96N67,Q86XL3
Q9H9C1,Q1AE95
P78504,P13987
P15056,P08621
Q5VW00,P48382
Q13029,P60981
Q9Y2E6,Q9H422
Q86U17,P61201
Q8WZ79,Q9Y2T2
P40933,Q9H903
P82094,O00391
Q969J5,P21281
Q5VTB9,Q9H816
Q96SB4,O14672
Q8TDN1,P12270
Q99075,A1A5B4
Q9BPW9,O75161
Q14247,P60763
Q8WXQ8,O75110
Q6UWE0,P59998
Q96DN5,Q8IVL8
Q99466,Q8N187
Q9P1U1,Q9UBC5
Q7RTX0,Q9UPR0
Q13795,O14579
Q9BWT3,P20265
P35858,Q86WA6
Q8TAM2,A8K8P3
P20809,Q13310
Q9HCH5,P52757
Q92529,Q4L235
Q96HU1,P16109
Q86UQ4,P15336
Q16254,Q7Z419
P01106,Q96M89
Q15596,Q15459
Q96M94,Q8TB22
Q8N3V7,Q9NS39
P20336,P12272
Q9NS61,Q96N96
Q9BZQ2,P51668
P19022,Q92609
Q86SX6,Q13283
Q9H2B2,Q8WXF1
P24903,P51812
Q8WYJ6,Q00839
O60238,O43426
Q9BZ68,P20839
Q18PE1,Q9Y6W8
O94888,P62879
P49146,Q9HC98
Q9UBB4,Q00266
Q15836,A2RRP1
P29508,P78363
Q9P2K1,Q9NP66
H3BQB6,O43395
Q9GZN4,Q969P5
Q9NQB0,O43760
P27482,Q13158
Q9BXT4,Q9Y5Y9
Q9UBJ2,Q9NQ25
P62266,P0CI25
Q5T4S7,Q5U5X0
Q9Y2Q5,Q8N5Z5
P35125,Q96PE3
P56556,Q16787
Q9UNE2,O00762
P01111,Q14990
P48147,Q9Y2G5
Q9UPY6,Q12979
P08833,A2A3N6
Q03468,Q12884
P54855,Q96LK0
Q8TDX9,P38936
Q9UJA9,Q93038
Q9NPR2,Q9BY49
P16671,Q05086
Q96P71,P63165
P01358,Q9H3S7
P08648,Q149M9
Q96A72,O75340
O00571,Q16543
P15309,Q14896
Q49AJ0,Q6UVY6
Q5HYJ1,Q9Y239
Q96RS0,Q15208
P52566,P62491
O60229,Q6GTS8
P05067,Q9Y248
P18031,P01737
Q5UAW9,Q6S5L8
P63096,P00374
P33908,P47755
P35590,Q9HCH5
Q9Y2V0,P23280
Q8N1F8,Q9BX79
Q9HBA0,Q96FA3
O75110,P09486
Q9Y295,Q8WZ79
Q68CP9,Q7L190
Q6P4R8,O15084
Q99619,Q9Y450
Q9Y3R0,P19256
Q8NEM2,P57772
Q9UNZ2,P50553
Q14451,Q96LA8
O14734,Q8WUT9
Q14749,Q86YP4
Q96A72,Q9BXS5
Q96GW7,O75969
Q8NFP4,Q4KMG0
Q6P1X5,Q13183
Q9BXW4,O00237
A8TX70,A0A087X179
P07225,P13984
Q13444,P48023
Q96HU1,Q9BW91
A6NKT7,P49773
Q9Y6X3,Q9UN71
Q96RS0,Q9BRK4
Q15562,Q9BVG9
P11441,Q00610
Q16637,Q08J23
P51572,O75054
Q9BZI7,P05362
P62995,P11234
P68366,P53396
P35612,Q9Y2X3
Q9NP85,Q04446
P21926,Q6PI26
Q8N3P4,O96013
O14818,Q9GZN4
P60520,Q6P4A8
Q9H422,P12270
Q8IZJ4,O75145
Q13574,O15084
P43250,Q68CR1
Q9H2X6,Q96PF1
P12757,Q15102
O60704,Q01344
Q16630,Q6N021
Q8IX03,P0DSE1
O95498,O14492
Q6ZV50,Q13554
O96013,O14770
O15027,Q9H6E5
P00568,Q8N8A2
Q9UJW0,O00571
O15111,Q8IZD4
Q14156,Q9UDY8
Q2T9J0,P38646
Q9BYK8,Q7Z5P4
Q9BUB7,Q9P032
Q9Y664,P52597
Q9UHV8,O14640
P28702,O43482
P09661,Q00532
Q8NE01,Q5T124
P41146,Q96PF1
P08651,Q9UPW8
Q03060,P18621
Q6ZQQ2,Q9Y3B8
P55283,Q7RTP6
Q9BUL8,Q8TEW0
Q13029,P25788
P05771,P10275
O43482,Q01453
Q13487,Q9BSL1
P09693,A8K8P3
Q13887,P30038
Q96S59,Q9NVP4
P42574,Q9UKI2
Q14943,Q92643
Q16236,Q15642
Q9Y6E7,Q9BVA1
P48736,Q9H270
Q07955,O95711
Q8TF74,Q12879
Q9NZ01,Q6NUP7
O43164,Q5SXM2
Q07325,Q7Z5P4
P23297,Q8TAP6
O60383,Q9UPR3
Q8TAI7,Q9NTJ3
P24394,Q8WTT2
Q9UKK9,Q6NZY4
P49767,P60520
Q9BXK1,P61371
O75146,Q9UHC6
P17544,Q8TB22
P12004,P23229
Q9Y6Q9,Q16718
Q7Z7L1,P04150
P13804,P84243
Q5JVS0,Q8WXF1
O75943,P78509
Q5VZ89,P98196
Q9NRG4,P15311
Q9P2D0,Q96IZ0
Q9HCE7,Q8WXA9
Q92674,P61647
Q12974,Q6PL18
Q9P021,P49454
Q16649,Q16520
P49006,P49910
P46020,P42226
Q9BTT4,Q9BUX1
Q9H6T3,Q8N752
P16471,Q96LK0
O95477,Q3MJ13
Q6PIU1,P28336
P42263,O75618
O00144,Q8WZ74
P10606,Q71DI3
Q9HD40,Q9Y376
O95967,Q5VTR2
P60903,Q9Y3E7
Q9BVW5,Q15637
Q9BRB3,Q92499
P46013,Q9NRY2
O60504,Q9Y6D6
Q0VDD8,Q9NQZ5
P31483,Q9Y5Y5
P10266,Q7Z3Z3
Q92611,Q13642
Q8NE22,P48643
Q9NYP9,Q9Y625
O75916,O00628
Q96F86,Q7Z417
Q9UJX4,O15195
P24941,Q8WVM0
Q9BWU0,Q13627
P21246,O00144
Q16555,Q9BQY4
Q9UGL1,Q16740
Q9H7L9,Q96RQ3
Q05209,O95863
Q86YJ6,P11940
Q9H497,P62805
P08603,Q14183
Q6GTX8,P51681
Q13303,Q5TC63
Q9P2K3,P45379
Q9H4B7,O60239
Q9Y376,Q07352
Q6QNK2,Q99717
Q12840,Q9Y617
P11277,Q9BRX5
Q68CP4,P11597
O75112,P78356
O75629,Q9UDY8
Q8IY82,Q9UFH2
O15297,Q96S59
Q96G27,O00560
Q9BU70,Q9HCC0
Q02410,P26378
Q9P2R3,Q9NPF4
Q3KNV8,Q9BXS5
O43150,P48448
Q99750,Q9UBB5
Q9UET6,Q9UHR5
Q9H2F5,Q53GL0
Q86VD1,Q92781
P60763,Q96N23
Q14849,Q15256
A0JLT2,Q9H0E2
Q9UJY1,Q9H3G5
O14653,Q8N568
Q16533,O14793
A3KN83,P22307
P78318,O94973
Q6EEV6,Q14032
Q02548,Q13608
O15539,P41594
Q13562,P03950
P68543,O14841
O43318,A6NIM6
P56199,P25963
P00325,Q8WTS6
P08571,Q00975
Q14296,Q6UWH4
P48444,P47804
Q03060,P09874
Q4VCS5,P13747
Q9NYJ8,Q9H0R4
Q5MJ70,O75487
Q86TW2,O94762
P13611,Q13183
Q9H492,O60739
Q15025,Q9NPG3
P55786,P49458
Q16543,Q14116
P05556,Q99767
Q8WWW8,Q9HCI6
P16435,Q9BWN1
Q9UQM7,O43156
Q8NET6,Q96IZ6
Q13323,Q9NY12
P15880,Q8WUA2
P52594,O95983
P61024,P20618
Q96DE9,P02649
P07910,Q5SZK8
M0R2J8,Q9NQT8
Q9BWF2,Q9ULJ8
Q15773,O15027
P62195,Q14135
Q8N490,Q86X29
Q8WYK2,Q96QF0
P19878,Q96L12
P08833,Q6UWM9
Q14449,O43155
Q9NZN5,Q13085
Q96P70,P32121
Q92611,Q8TEU7
Q9BVI4,A8TX70
Q96PU4,Q14CS0
P62820,Q5T1H1
Q96H20,Q9NYL5
Q6NYC1,P24394
Q8IW35,Q9Y3F4
P30048,Q9NTX5
Q8NCR0,P00742
Q13443,P54253
P09629,P14060
O75348,Q7L591
Q13574,Q8N3P4
P06746,Q8N159
Q01518,P08185
P55809,Q9H0D6
Q9UFH2,Q02108
Q05586,Q9Y221
Q8IY22,Q9BXS5
O94829,P16070
Q8NA72,O95602
Q13232,Q33E94
Q96JB5,P13726
Q66GS9,Q96CU9
Q96NE9,Q9NYV6
Q8NCW5,Q15283
P26441,Q13618
P24046,Q68E01
Q9Y3Q8,O43889
Q9H1K0,Q01105
O14497,Q9P2R7
P04629,Q8NBJ9
Q9HCE0,Q9NPR2
Q9Y573,P54753
O15303,P29375
Q9Y5S2,Q96BH1
O75525,Q14315
Q96T66,P35226
P16152,P29016
O95409,P10768
P26885,Q13936
P06756,Q9H4X1
P11216,Q92562
Q0VDF9,Q13112
O75368,Q8NBM8
O60711,Q9H251
Q15633,Q9UHD1
Q07020,Q14012
Q9UHD9,P50148
O00165,Q8NHJ6
P45985,Q07912
O00187,Q6XZB0
P23588,Q9UBD9
O95983,Q8IXJ9
Q9C0H5,Q9NVR7
P48436,O95620
Q9NVV5,Q9Y217
Q7L590,O60488
O43463,P35968
Q8N8B7,Q9Y5X3
Q9NRG4,P12111
Q14957,Q9H3S7
Q12959,Q13769
Q9Y496,Q13505
Q8NBS3,P50148
Q15819,Q9H6E5
Q6EEV6,Q9BT25
Q6P4R8,Q9H2F5
Q9BY19,Q14202
Q12852,Q6GYQ0
Q8IY22,Q9BRG1
Q9Y625,Q70IA6
O14818,Q96HR8
Q13002,O94972
P27338,P0DPR3
P51692,P0C0L5
Q8NFH8,Q8WU20
Q71RS6,Q9NPH3
Q86SE9,Q9NPJ8
P29466,Q96DE9
Q6P2C8,P04180
Q969F9,Q8N4Q0
P31785,O14733
Q8WZ64,Q8IVP5
P25800,O60503
Q9UID3,P08247
P14543,Q96EB6
P31994,Q06547
Q96JM2,Q8TD16
Q16777,Q9UHV8
Q8N5R6,Q96KN7
P16278,P86452
O75061,Q9H944
Q96CW1,P20226
P50552,Q99683
P16152,Q00839
P15924,Q9UKM7
P24928,Q9GZT8
P42892,Q9UMX0
O75618,P01583
P19256,Q05DH4
Q8TET4,Q9GZT9
P09871,P0C869
P08069,Q9ULT8
Q9UNS1,Q6P2E9
P21399,P34130
O95302,Q9NSC5
O00716,P20794
Q96GG9,O43314
Q9Y271,Q86YB8
Q53GT1,Q7Z460
P19235,P78509
O14508,P24534
Q8NI35,Q07002
Q9P2R7,Q9P2N7
Q6P597,O75417
P35625,Q86TC9
Q13387,P80404
P63316,Q9GZN4
P62873,P26717
Q9NPF5,P01857
Q9H2B2,Q86SQ4
Q12802,Q9NV44
P00533,O94973
P08185,Q9H6E5
O14682,P30281
Q8TE85,Q99797
P43627,Q9UG01
O60907,P26012
Q9NY33,Q96RQ9
P08254,Q9C0D3
Q9H254,Q99759
Q8TD30,Q10570
O75884,P11177
Q8N5V2,O43251
Q96EE3,Q9Y4K0
O95376,P60510
O95863,Q9H7Z6
P0C869,Q13191
Q8WVB6,O75396
O94898,Q8TE96
Q8IZL8,Q7Z2E3
Q4VNC1,Q8NHM5
Q14103,O60763
O95498,Q9BXS5
Q8TD16,P61006
P35251,P49257
Q99614,P25942
Q9NZM1,Q86W74
P32929,Q9Y2U9
Q9BVA1,Q9BQI6
P05023,P55085
Q9NZR2,A6NER0
P02763,Q9UNE0
Q5HYK7,Q9H0E2
O60662,Q99665
P09012,O14656
Q00537,O00253
Q8IZ02,P17813
P22695,P07437
P62280,Q8TDQ7
Q9Y2W7,Q8N7B1
O75884,Q8IWW8
Q86UE8,O43187
P55283,P57682
P52824,P18583
O75122,Q8IZU8
Q13572,P17812
P02768,Q14766
O43513,Q02413
O75348,Q96CG3
O60447,Q01780
P02760,P84095
Q7Z3E5,Q9BZA8
Q9BYP7,P98095
Q9BW61,P43155
Q8N0V4,O43292
Q13608,Q9UK53
P31321,P18146
P55058,P62070
Q10713,Q14681
Q96IT1,Q14191
P86452,P11166
Q96HS1,P29508
A6NER0,O95631
Q9XRX5,Q9UBC0
Q92551,Q14106
Q6PJG9,Q9BZL1
Q58A45,Q9H9Y6
P22607,O96020
P22695,Q00994
O75643,P49815
O43295,Q86U38
P55327,P37088
O00408,P05787
O15321,Q9UQB3
Q53EL6,Q96SN8
Q9UBC5,P51800
O15519,P78346
O15304,Q9UBL3
Q16659,Q9H4Z3
Q9NY12,Q14449
O43424,Q9NT62
P54725,Q92636
Q96PF1,Q9UI33
O15519,Q9UI14
P42684,Q9GZU7
