Column1,Column2
Q8TAM1,Q01718
Q99504,Q13574
P62306,Q9Y2J0
P11166,P83916
Q8WVK2,Q9UJA3
P31930,P61923
Q9UBN4,P54578
P06702,Q9ULJ8
Q5JTV8,P83916
Q15633,O14511
Q01970,P29508
Q96P71,Q99618
P55899,P15498
O43680,Q9BW61
P37287,Q15406
Q8ND25,P01730
Q6NXR4,P19338
Q8NDV7,P13760
Q9NWT6,P0C0S5
Q58A45,O75179
Q13635,Q9UBC3
Q86XK2,P17252
Q13546,Q9HC98
Q13315,P45880
Q9Y244,O75569
Q9H1Y0,P57775
O60237,Q13352
Q9BX63,Q04206
O15524,Q9NRR5
O00303,P58062
Q9BW61,P10747
P53355,P57105
P52815,P01903
Q9NS56,Q96AJ1
O95249,Q14190
Q86US8,Q9BQE4
P35670,Q7Z699
Q86X29,Q8WXE9
Q9BZS1,P61371
Q8N6Y0,P46976
Q8NHZ8,Q9H1I8
P62318,Q13356
P50213,Q12929
Q8TAA9,Q9Y4J8
P25445,O15514
O43422,P48556
O00238,Q8NFH4
Q96NE9,Q9GZM8
Q03518,P40425
Q9Y5X4,Q969P0
P08709,P09382
O60762,P27824
Q9P0R6,Q8WUD4
Q9HAW4,Q9UBF1
Q9BRV8,Q14318
Q9GZS1,P62805
P85298,Q9UPN7
O15492,O14653
Q53EZ4,Q7Z6E9
O43572,P63104
O60256,P31942
Q8TAT6,O75436
Q9BV38,Q99835
P02787,P04083
O75494,P37023
Q06190,O43791
Q9GZU2,Q96KB5
Q02930,P35625
P51116,O00499
Q9NQT4,Q9H0W5
P49959,Q13705
P29474,Q9H307
P53396,P53041
P49207,P03372
P84077,Q13322
P23945,Q9NWS0
Q16533,P41212
O95816,Q2QGD7
Q9Y376,Q6QNY1
Q96PF2,O00499
P08519,P15863
Q12824,O95714
Q15797,P50453
Q99615,Q9NYB9
P08637,P38936
Q5TD97,Q6NXR4
P49682,Q15759
Q9UHQ1,Q3MII6
P10144,P31629
Q9C0J8,Q9C086
Q9H2V7,O14578
Q14206,Q9UP52
Q9H6Y7,O43196
Q8IW35,Q9GZU7
Q99583,Q969R5
Q96J02,Q03135
Q15717,Q66LE6
Q9Y5B8,P61088
Q9H2P0,P33991
Q02763,Q15428
O15360,P12272
Q9NQ55,O43566
Q9UBD9,Q13478
Q96G25,P01040
Q9P246,Q86TM6
Q9H9B1,Q8NB78
Q9Y2W2,Q96S44
Q99640,Q8WV16
Q99081,Q9Y3E7
P08603,Q9C0K0
Q9C0C2,Q16082
P03950,Q8NHG7
P49454,Q9Y6X2
Q12846,Q9UBC2
P49407,Q9NZC7
Q99640,P49005
P16885,Q9NP66
Q9UQ13,Q16589
P49821,P05120
Q969R5,P02545
P05549,P41134
P04234,O15455
Q9H2B2,Q13546
P27824,Q09161
Q9NP31,Q14004
Q00722,P35638
Q9UGJ0,P09914
O75182,Q16656
P06746,Q14687
Q5PRF9,Q7Z4G1
P49715,O43663
Q13310,P62942
P20849,Q9GZU2
P28066,O60921
O60880,P08865
Q9BUW7,Q8NHG7
Q9Y3F4,P56270
Q00535,P09326
Q99958,O60232
P06733,Q06418
Q12769,Q96NY9
Q969H0,Q9NXV2
O75161,Q92802
Q9P2S5,P28072
Q9Y605,P20594
O94985,Q9NX70
Q8N108,P15374
P18754,O76031
P16591,Q9BZE9
Q9UHB7,O14497
Q13616,P11473
P16109,Q2Y0W8
Q9H0M0,Q9NR30
O95983,P01127
Q15427,P98095
P39748,O00472
P06213,P31689
Q9UKS6,P29508
Q9H4B6,Q8N6P7
O43164,Q9BRP4
Q9Y345,Q9UPY8
Q8N5F7,Q16659
P25208,Q16665
Q9BSL1,Q9UKV8
Q86WB0,P48995
Q9Y2V3,O60333
P17081,P51608
Q99719,Q15906
P04629,Q9NSC2
Q86WT1,Q9UHP3
P14653,Q16630
Q8IYD1,O75478
O15397,O15527
P01106,Q9NZD4
Q13253,Q9HD47
Q01860,Q9UL25
P21781,P78344
Q00839,Q12982
O96011,P19474
O00244,P20719
O60244,P04629
O00429,Q15915
Q04771,Q9UJA3
Q6P1M3,Q9Y2Y9
O43583,Q9BZW8
Q96QZ7,P38432
P23582,Q8N1L9
P21854,O15212
Q8NHW3,P24043
P35462,Q53TQ3
P02654,Q96Q27
Q7Z6L1,P49736
Q8TF40,P07814
Q07666,Q15554
O15264,O95198
P01732,O75056
Q92667,Q9H015
O00512,P54725
O14979,P46531
Q05195,Q8N5H7
Q53EL6,Q5T1R4
Q8N729,P53779
Q13326,O15144
P47224,P48509
P49137,Q9HBH7
Q96I34,Q9H9Q4
Q15046,P57682
Q9Y6G5,Q9NWF9
P52756,P62937
Q9UHD9,Q969W9
O75489,O75348
O60784,Q8IYD8
Q9HAW0,Q8N1I0
Q9Y2X3,P29083
Q86Y91,P25445
Q96MT8,P13639
P13631,Q9UNM6
Q9Y5S2,Q14738
Q8WWW0,Q5T1C6
Q96T88,P31152
P55199,P17931
Q9H7L9,Q8WWY3
O14746,O00472
O15357,Q9Y2K7
Q9NZJ6,Q05209
Q12772,Q9BTW9
P19525,Q16659
Q5SXM2,Q14114
Q9BTW9,P00747
Q9HBI0,Q96QG7
Q9BXF6,Q15648
Q5VU43,Q9NYG5
Q8WXI2,P60484
Q9Y5W3,Q8TF42
Q12788,P62330
P12980,Q9HBW0
P20719,Q9H6R0
O15516,Q13627
O95210,Q86W92
Q12802,O75161
P29353,Q15024
Q32MZ4,P50914
Q14197,Q15678
Q96EK5,Q9ULG1
Q08379,P01579
Q7Z3B3,O14649
Q13642,O43927
Q96IV0,P51116
Q8WVM0,O43837
Q9NS73,Q6FI81
Q9H9E3,Q9NWZ3
Q9UQQ2,P10586
P56178,Q96S96
P55786,Q8WWL7
Q14596,P30990
Q96QV1,P47872
Q96EE3,Q9HCG8
Q96F24,O00241
O00305,P48378
P29622,Q10567
Q15691,Q9ULB1
Q92973,Q14449
P61086,Q15024
Q99661,Q15633
O76003,Q04637
Q9Y4X5,Q16644
O95407,P18847
P49418,Q9UHD9
Q92519,Q16548
Q9BV19,Q96BK5
O95684,P60604
Q8IYD1,Q92890
Q9UQB8,P49674
P01160,P18848
Q8NHJ6,P16150
O00308,O43353
Q9UBL3,Q07157
Q99594,Q16665
Q9BXK1,Q86TI0
O75525,Q14562
P16471,P23284
Q14643,P32245
P26373,Q14686
P55058,Q9H410
Q9P2I0,Q9H4X1
Q9Y5B8,Q9H832
O43633,P04004
Q7L2Z9,P55209
P23396,Q53TQ3
Q6PI26,P30626
P35659,P39019
Q99966,P35226
P08151,O95407
P18754,P55735
Q66PJ3,Q9UKA4
Q9Y219,P37023
O75175,P35237
P53779,O15457
Q7KZF4,Q96KR1
Q9Y3C6,Q12774
P23763,Q8IUD2
P56962,P67936
Q9BTE3,P25440
P11684,Q92843
P51784,O43318
Q6UB99,Q6S5L8
Q9NY99,O14646
Q9UK97,Q14527
Q15303,P62330
Q9H269,P51587
Q9UGJ1,P00747
Q9H410,Q9BQB4
Q9P0R6,Q8IX07
P21506,Q96FX7
Q99638,Q15645
Q12982,Q02548
P08254,Q2T9J0
P17544,Q93034
P62805,P08253
P02730,Q13588
O95278,P15036
Q12770,Q8NFH8
Q99523,Q5THK1
Q9UBP6,O14713
P55771,P50395
Q9NZ94,O00422
Q04721,P23469
O43427,O15318
Q9H8Y8,Q13283
Q86Y13,P04275
Q71SY5,Q76N89
Q9UBD5,Q15596
P49755,P38919
P49754,P07948
Q9BUL8,Q96G25
Q9BX63,O43896
Q16587,Q9NZV8
P02760,P62714
P09914,O60756
Q13895,O43837
Q02078,Q9NVV4
Q9UL63,Q04721
P32969,P08247
P81408,O95704
Q03014,O96017
P51636,P47985
O15553,Q13867
Q14103,Q3MII6
O00214,Q9H1D0
P09972,O43739
O00418,Q9BVA0
Q9NZN4,Q9Y3E2
Q13291,Q6SZW1
Q6FI81,P48059
Q8TD08,Q9Y6N7
Q12860,Q13017
Q9H9B1,Q13952
P51168,Q9H0R8
P24864,P05452
P23469,Q15080
P55001,Q9UKI8
O43390,P08134
Q9Y6X2,P16109
P14859,O14920
Q9H5I1,P17980
Q16739,Q8IWU2
O75832,Q53G59
Q9HD67,Q9HCI7
Q8TDD1,Q9UBF2
Q9ULH1,Q15811
P61923,Q99832
Q9ULV8,O95433
P43403,P39086
O60216,P38432
O75821,O15399
O15212,P46013
P14653,Q13617
P02461,P05120
Q99574,O43557
O43491,Q96I99
P09038,Q92997
P15822,Q1KMD3
Q9UJX4,Q9NTG7
P54920,P16104
Q13287,Q6PH85
P61201,Q9UK22
Q8N108,P35221
P04632,O43847
Q02156,Q01974
Q9NY93,P0DI81
Q86Y39,O76064
O95373,Q8IW41
Q99576,Q96PU8
Q9UHR5,O15205
Q8TAC2,P07437
Q99504,P28907
Q9UBN6,Q9P013
Q8WTS1,Q9P2D1
P50222,Q96MH2
P28069,Q7Z3Z4
P04198,P61626
Q9HCU8,Q8IVI9
O43837,Q08380
P02654,P22059
Q9UMX2,P12318
P30499,Q9P2J5
P57105,Q14746
Q96EY7,P41182
Q00535,Q14449
P20810,O60563
Q9UJX5,Q9UGK3
P02787,Q9BQ83
Q9Y4Y9,O60609
Q96K76,P20809
Q14765,P53680
P28062,P24390
O75469,P07355
Q13905,Q6VMQ6
P14317,Q7Z6Z7
Q2QGD7,Q9GZQ3
Q96AC1,Q92530
P48729,P16284
O00268,Q9Y587
Q8NEZ2,P62308
Q9Y2D5,Q8N8S7
Q2TAY7,O14733
P15692,Q5JTC6
Q86YP4,Q96NE9
Q15746,P62491
Q9NS37,P51178
Q8NHW3,Q15628
Q9UNZ2,Q9Y613
P61266,Q9Y5J9
Q9BZD4,Q8IZQ1
Q96AJ9,Q96RN5
P29016,P16471
Q13315,Q9UM13
Q93045,P06493
Q14242,Q15438
P15514,P13807
P16860,P09936
Q86SQ9,Q92781
P11926,Q7L0Q8
Q12769,Q13191
O75815,P42574
Q8NBZ0,Q13112
P67775,P00736
Q96QF0,Q5T9L3
Q9H4E5,Q6P0N0
P17655,Q9GZX5
O60896,P12544
P52564,P48729
P50402,P07951
Q8NCM8,Q92917
Q15691,Q9Y4J8
Q15468,O14893
Q99607,Q9UJV3
O14770,P63010
P49760,P85298
P43243,P27352
P45379,Q9BQ67
P48436,Q15785
P61201,Q9ULB1
Q05086,P47813
Q9UBN4,Q96T76
Q8NBP7,Q96EB6
Q15650,P37287
O75146,Q6FI81
Q9P032,Q8TES7
Q9Y314,Q96J84
P18848,Q6UWE0
Q9UKJ1,Q13241
O00571,Q96A56
P49736,P39060
O15031,O94813
Q05519,P50052
Q9NQY0,Q6VMQ6
O43150,P55084
Q7L0Q8,Q8NCE0
P30153,Q15906
Q13085,Q53ET0
Q9BVW5,O00602
Q5JVS0,P07766
Q9UL03,P04637
Q96JN8,Q8IZ40
Q9P2G9,Q99504
Q00653,Q9H6Q3
Q8TDD1,Q8WV22
P41252,P49005
Q9UEW8,Q6VAB6
Q15475,P24855
Q7Z4V5,P31483
P01019,Q7L2J0
Q9NQH7,Q9BWU1
Q9NSK0,Q16236
P25774,Q9BX66
O95619,P01583
P28288,Q9H0K1
Q9GZZ9,Q92922
Q9BUI4,Q9UBD9
P57739,Q96T88
Q5MJ70,Q15020
P43320,Q14669
Q6UWB1,Q8IWZ3
Q15119,Q16586
P03951,Q9UMX1
Q5JSH3,Q9NRG1
P07315,P35580
P30876,Q9BPZ7
Q5W0Q7,Q9ULM6
Q13464,Q13002
O75618,O14763
O00198,O95248
P51790,P40424
P52799,P48023
Q8WTW3,P11309
A2RRP1,O14862
Q14980,P49759
P61225,Q9BT25
O43396,Q9UBN4
P09917,Q92918
Q99081,Q13563
Q53HL2,Q9BXM7
O95628,Q96EF6
Q96ED9,Q96T88
O43929,O14618
Q13438,P60763
Q53T94,P07951
Q9H270,Q16777
Q15121,Q9P2R3
P30989,Q9BXC9
Q8WX92,P00441
Q9NV92,O60675
Q9H1J1,Q6UXN9
P83916,Q9Y3R0
Q15048,P78543
O43681,Q9Y6A5
Q96FJ2,P48444
Q7Z417,Q92913
P56159,Q16620
Q8WUD4,O15085
P20337,P52272
Q9Y6A5,P20333
Q9H267,P27918
P02746,Q86UR5
O43791,Q05655
Q9GZQ3,Q9XRX5
P11234,Q08379
Q9UHP3,Q9Y6E0
P04234,Q96FI4
Q9NP84,Q9NVC6
P49959,O75494
P43628,Q16799
P51948,Q68DK7
Q9UBN6,P04180
P19174,P51668
O43422,O95292
Q4G0J3,P22223
O15145,Q8N6Y0
O14788,Q99536
O75170,P07288
Q9H9C1,Q9UL62
P11908,Q9UI36
Q15744,Q9P253
Q01130,P10721
P09001,P30260
O75791,Q9H204
O60356,O75915
Q8N1I0,Q9H7C4
Q99547,Q9NRP7
Q9UPU9,Q8N5M4
Q9GZL7,O15259
Q9UJY4,P01009
P63165,Q3V6T2
P60842,Q13637
Q9Y5U5,Q6P4Q7
P35637,P29083
Q9NZL9,Q99959
Q9HBI1,P34130
Q53GS9,Q92985
P98082,Q14011
P02671,Q8WVK2
Q92990,O43164
P24592,Q13895
Q08499,O60500
O43924,P78317
Q96PK6,Q9GZY0
O75563,Q9UKX7
O14641,P85298
Q712K3,O60216
Q01130,P10826
P51677,P78324
O00221,Q9BUL9
Q02487,Q9ULZ3
P26678,Q99653
O00451,Q9UHV2
Q7L2H7,Q969G3
O95071,P48507
O94985,Q15361
Q8TDX7,P52434
Q14241,Q14831
Q96FZ7,Q8N9M5
P16152,Q8WWZ3
P39019,Q96B36
Q7Z4V5,Q12852
O95967,Q8IXJ9
Q9NUG6,Q9HAT0
P18507,P17542
P84022,P18848
P35606,Q9HAW0
Q13761,O95190
P51149,O75312
P29371,O95407
Q9BYH8,P00751
P47928,P57087
O00141,P05783
O95977,P21583
Q8WYH8,O43318
Q8IZJ4,Q9NQL2
Q13136,P84085
P51451,O43617
Q92541,O15409
P23284,P54764
Q92830,P30153
Q9HD42,Q92558
Q96EK5,Q96RK0
P19256,Q9NS28
Q07866,P09132
O75486,P25025
O75563,Q9UQR1
O15083,Q9HAZ1
Q9C0K0,O76070
Q8TF05,P25815
P85037,Q969F2
P41143,Q9UGK8
O75817,O75771
Q9NQX5,Q9H213
P50222,Q9Y3E2
P98164,Q9UJX4
P04628,P46734
P16333,P17931
P06746,Q9BVW5
Q6IAA8,Q06643
O60826,P43146
P51451,Q9NZL9
Q9Y3C6,O00151
Q16533,Q9Y281
Q6Q0C0,Q92781
P25189,Q6VAB6
P54577,P09211
P07942,P33076
Q9NZL4,P35368
Q9H165,Q9UIB8
Q8NG27,Q9BQ83
Q9GZY6,P29692
Q92800,Q14242
Q13637,P16112
P48378,P35398
O15530,P54257
Q9H6U6,O75886
O60907,Q8NEB9
P29692,O75604
Q7Z6M2,P51684
Q86UT5,Q6P1L5
O43464,P55347
P85299,Q9UL54
P02751,Q15836
P09913,Q96RR4
Q2M1K9,P50750
O60936,Q9BXL8
P31269,Q96L50
Q5T2W1,Q9H765
O95503,Q9UHF4
Q14106,Q9NXV2
Q9Y2V7,Q8NG27
Q9BZL1,Q8N9M5
Q9H6T3,Q92995
P63146,P23396
Q93074,P46109
Q8TCY5,Q9BV40
P12544,Q01130
Q8TDU9,Q01638
Q15365,Q9Y5K6
Q8WU17,Q12947
Q92833,P45984
P00441,Q99727
O95402,Q07869
Q99966,P21580
O60907,P40939
Q9Y2L9,Q9H4X1
Q9NS23,P36896
Q9H4P4,Q15648
Q9Y6I3,Q9UQC2
O95758,Q7Z465
Q03113,Q08881
Q15759,Q13901
P12272,Q14722
Q969U6,Q5XPI4
P53805,O60678
Q15276,Q15323
Q9UIG0,Q9NZN3
O15360,Q00653
Q9BVI4,Q9NY12
Q15746,Q96HR8
O75626,Q9C0K7
P09012,P11532
Q00872,Q6IAA8
P52945,P49760
Q9UBZ4,O60481
P60520,P47900
Q8IWZ3,P17081
P78413,O75586
P09493,P08047
Q8TAF3,Q96JB2
P17252,Q96I99
Q99496,Q6SZW1
O75943,Q08AG7
P19388,P30531
Q9BSJ2,P0CG47
Q8IY63,Q08211
P55001,Q96MX6
Q13163,P62304
Q96CW1,Q09666
P09619,P61619
O60716,O00330
Q8IX90,O95067
Q12769,P68366
P54136,Q96HY6
O43929,Q99614
Q9Y620,Q6MZP7
O75582,Q15323
P33552,Q5T9L3
P26358,P13010
P51684,Q9GZV5
Q96EB6,Q13042
Q9H7B4,P18887
Q9UGK8,O00418
P02452,P36957
O43684,P51170
Q15363,P52907
P62826,Q8NDV7
P49137,O95239
P25103,P35613
P61024,Q9UQM7
P49759,Q9NPQ8
P14373,Q8N5H7
Q92535,O94864
O95208,Q14807
Q9Y2Y9,P09913
Q15262,Q7Z494
Q9BUL5,Q13393
P11473,P17676
Q7Z434,O00560
Q8WU20,Q99759
Q9NVX0,Q9Y2D1
O95967,Q9H074
P35250,Q15326
P56270,Q66LE6
Q96AJ1,Q5JY77
Q9HB89,Q9Y376
Q01664,P20333
O43920,P56192
P56279,Q13287
Q13371,P09914
Q14164,P10826
Q7L1Q6,Q12929
Q9NZL6,Q76N89
P02730,O43561
Q13111,Q9UJW9
Q70IA6,Q86UE4
P78324,Q969Q1
Q92870,O75306
Q9NVI1,P54753
O60504,Q9BV19
P49207,Q9NPY3
O95785,Q96B67
P19838,P30273
Q9HD47,O43447
P25788,Q15121
P26038,P30443
Q6I9Y2,P17861
P20042,Q92629
Q13873,Q15542
P05067,Q99741
Q9Y5K5,Q9Y2U5
Q06828,Q9NP98
P07355,O75971
Q9UK80,P06732
P27487,Q99856
Q13241,P34130
O00585,Q9UBS0
O75317,Q14393
P61244,Q02156
Q05195,O60884
Q15311,Q8TEP8
P62333,Q9Y679
Q15653,P50616
P09471,Q9NYA1
O75376,Q05513
P36578,O75147
Q9ULC4,O76071
O00451,Q9NP31
P15514,O75553
P46939,Q9H444
Q9ULL4,Q9HC29
P55769,Q96QF0
P0DI81,Q99504
Q9H0N5,Q05519
Q9H6R0,Q8N5Y2
Q9NQT4,O43929
Q9NQ94,O43933
P47224,P29590
P62280,P52735
A0JLT2,Q08722
P18847,Q5T1C6
Q96Q15,Q9UHN1
Q9Y679,Q16602
Q13409,P54284
O43181,Q99996
Q99593,Q01844
O14511,Q8TCJ0
Q13291,Q8N5Y2
Q33E94,Q13618
Q6GTX8,O14901
P61978,O00571
P49591,Q96M61
P61626,Q08117
O60934,P08195
P78357,Q99612
Q96I34,Q13568
O60830,Q9H0H5
O15294,P21802
O75419,P06850
P04626,Q15833
O15273,Q9NPI6
O15144,P35625
P61019,P22455
P10588,O43294
Q6P0N0,P49356
P42568,P55291
Q07817,P06734
O14757,P17275
Q13061,O43557
Q9UNA4,Q8WVC0
Q12996,P21127
Q8N7H5,O75367
P16435,O60826
P09001,P42345
O95817,Q8WW01
P25024,P43405
Q15262,P55957
P08697,Q9Y375
Q16832,O14948
Q9Y6N7,Q9H270
P02792,Q99759
Q9BQA1,Q96IZ0
Q9Y4X5,Q9NV70
O00743,Q8IX03
Q14957,P51693
Q93096,Q15599
Q5T4F4,Q8IX07
Q86TM6,O76071
Q2M2I8,P49450
Q9H4M3,O15379
Q9NVU0,Q9BUB5
P02654,Q14494
Q9UKT8,Q9UBE8
Q92888,Q8TCU5
Q92890,P18859
Q6MZQ0,Q8TDN4
Q9NZ42,O43187
P31751,P81408
Q9NV70,P23327
Q8NHJ6,P28676
O15371,P47870
P00558,P78552
Q6FIF0,Q13882
Q8NEU8,Q9BQG0
P48378,Q99523
Q8NDV3,O95714
Q16633,Q9H2X3
P08572,P42345
P01106,O95983
P62308,Q96I25
O14744,Q96DX5
Q9Y2J0,P02452
P45973,Q99653
O43914,O75909
O43521,P49795
Q9UHN1,Q9BT78
Q969G3,P20333
Q9GZR7,Q02413
Q9UK45,Q07002
Q9H633,O60563
P63241,P17706
Q92575,Q9NVD7
O95977,Q13153
Q2M1K9,Q8WVM8
Q12974,Q8WTS1
Q7Z4V5,Q04323
O95782,P61163
Q96QT6,Q9Y4Y9
Q8N108,Q12982
Q9Y2Z9,Q99640
Q96JC9,Q9UIB8
P36402,P16435
Q6P1J9,P14868
P02549,Q13426
Q9H7Z6,Q9Y574
Q14240,P43005
P30050,Q6IQ32
P26717,P62140
Q07812,P02765
P22415,Q5SW96
Q16643,P22223
P25791,Q96QZ7
P07910,Q9NV56
Q9BTV7,Q9Y2Z4
Q13287,Q8N5F7
O60675,Q02241
Q16254,Q96EE3
Q7L3B6,P08238
Q03933,P22314
P14784,Q9UQ88
O95997,Q86VQ0
P23771,P61371
Q96G27,Q15696
Q9H4E5,Q8IZH2
P30203,Q53HV7
Q9NY27,P34130
P51825,O14931
Q9H5Q4,O94842
Q9UQN3,P26374
O00253,P53675
Q96KJ9,P11216
P17096,P22459
Q68EM7,Q96KR1
P35580,Q9UJF2
Q96EB1,Q9UBS8
Q12967,O14983
P11912,P02649
Q13643,Q9BT67
Q9H0H5,P10636
O15164,P21980
Q15653,P30989
P22695,Q96L34
P16278,Q9UHC6
P30533,Q9UPY6
Q96G21,Q9H2X6
P78509,P20366
Q96HR3,Q96K76
Q99714,Q9NYY1
Q9HBG7,P12318
Q9Y262,P18847
P02760,P04899
Q14562,P29460
Q96QG7,P04066
P18583,O60563
Q9Y4A8,Q13224
Q9NXR1,P05121
P61758,O43184
P78356,Q9Y2K6
Q9H0U4,P43405
Q96JB2,P28062
Q8TCU5,Q96NE9
P17947,O75818
P12755,Q8IY57
O60341,Q15561
P17931,Q07011
P10606,Q6SZW1
Q5T7B8,P51959
Q99972,Q13422
O75962,P19878
Q13519,P26715
P05160,P42695
O95600,O75340
P29376,O75164
P40238,P02679
Q9UPY8,Q96IY1
Q8TDN1,Q8WV41
P24001,Q6AHZ1
P01019,Q9NRY2
Q9UGJ0,Q9BPX5
Q9UHW9,Q9UQ80
Q15118,Q9Y283
Q9H7C4,P24390
Q9NRD5,P31323
Q13111,Q05048
Q86US8,Q8IXQ6
P40222,Q14442
Q96QK1,Q92519
Q14764,P48506
P50461,P31151
Q14938,Q96KR1
Q9NZW5,P61328
P46776,Q96Q27
Q969H0,Q96D71
Q7Z4G1,P15408
Q14190,Q15036
Q13326,P41217
P32971,Q16602
O95352,O43924
O95429,O43251
Q9HAV5,O75475
Q33E94,P02652
O43597,P13984
O15056,Q9H6T3
Q15906,O14795
Q14562,O14776
Q8N490,Q9Y615
Q99594,O00541
Q8IZP0,Q969T4
P11831,Q96FV9
P16157,Q86Y01
O75674,P49207
O75791,O60934
P60604,P08047
Q9NZJ0,Q15054
Q9Y5S9,P07196
P07998,Q96T51
Q9UHR5,O95198
Q9BWF2,O15169
Q9UBS5,Q96L91
Q53HV7,P61925
Q92609,Q8IY63
O95758,Q9ULG1
Q8NB16,P30556
P61923,Q01082
P06396,Q8N5A5
P62312,Q99618
O00303,Q9NVN3
Q99661,Q12840
Q9P209,Q6P2C8
Q8IZL8,Q96MF7
Q9UQN3,P14373
P43628,Q9NZJ0
Q14566,P31629
O60664,Q92817
Q13224,Q93034
Q9Y450,Q15835
Q8TBC4,Q8IXJ9
Q5TD97,P55769
Q3MII6,Q9Y2U8
P52790,Q13227
Q5JTC6,Q96FX7
Q9Y624,P28749
P55327,Q9P2S5
Q9NUP9,P28072
O75592,Q38SD2
Q96AD5,Q9Y678
P15374,O43164
Q05397,Q92570
Q9H4X1,Q9Y468
Q8WXE1,Q01658
Q8IU60,Q9HAU4
O14939,P40238
Q14994,P04637
P55854,Q96QZ7
P55773,Q9Y3B2
Q92481,P51608
Q01538,O15527
Q9NPB6,Q96I25
Q9UBF6,P53365
Q96LK0,Q9Y2D5
O43157,P11712
P05556,P68400
P42566,Q9H2X3
Q5T2T1,Q5SW79
P58062,Q969H0
Q9Y5S2,Q9NYB9
Q9H1J1,Q9UG01
P84085,P37108
Q86UR5,O95297
Q9UHX1,Q86SQ0
Q9P1U1,P45379
P22459,Q56P42
Q9Y2Q3,P63218
Q9BQ83,Q9HCE7
Q9BQ67,Q86XR7
P08887,O14936
O15355,P13497
Q09472,Q9NS73
P55317,Q6NZY7
P09132,Q9Y3R0
Q04721,Q6NXR4
Q9H869,Q13118
Q13873,P19256
P35638,Q9P021
O75340,P28328
Q9Y376,Q92925
Q8IX07,Q9UJY4
Q14919,Q9Y4B4
P84077,P22455
Q8TDN4,Q8WWY3
P30874,Q10567
Q99497,Q9Y4R8
Q8NFJ9,O75563
P20594,P15311
Q9BZW8,O75886
Q969W9,Q7L5N1
P09234,P22695
Q9UQ80,Q9Y2J2
Q9Y2U8,P61086
P20936,P22001
Q14155,Q8WWW8
Q9BRX5,P15884
Q9NR12,P26006
P15260,P41217
Q96A56,P17342
Q9NPF4,P09769
Q8TEW0,O60500
Q8TF46,Q8IVI9
P09693,P78560
Q9Y2J4,Q9HAV4
P26842,Q9H1D9
O00124,Q08209
Q13435,P10828
P05362,Q9P253
Q99933,Q96A44
Q8WVM0,Q9BWW4
O43557,Q8NFD5
Q15910,Q9BYH8
Q10570,Q9Y2D5
Q9Y572,P58004
P55072,O00165
Q9NVF7,P01106
P29317,P14625
Q9GZN1,Q15672
P31321,Q9P2R6
P14555,Q3V6T2
O15527,P61086
Q8N5Z5,O14737
Q9UQ80,O75367
Q8N9R8,Q8NFH8
O43741,P20618
Q8TF05,Q99741
P15018,P08311
P00568,Q9UQR0
P08754,P28300
P51946,Q9H2G9
Q92997,Q04323
P04632,O75381
P62280,P05187
Q9BUQ8,Q13291
P09693,P49716
Q9HB90,Q06609
Q9UGL1,P49450
Q13409,O15360
Q00005,Q96SB3
P41091,Q86U06
Q15029,Q8IX12
P31785,Q9UJC3
Q15700,Q9NY12
P23497,P28072
Q9Y6E2,Q02218
O95271,O95816
P50213,P62491
Q29RF7,Q9Y2Q5
Q9HAP2,Q96S52
O94813,Q2MKA7
Q9H5I1,O43680
P39023,Q96A47
Q9ULI3,P13987
P20585,Q01970
P40939,Q86V97
Q8TBC4,P07196
O43745,P35869
Q8N4P2,Q8N6P7
P62753,P01584
Q9NVK5,Q04637
Q9BZL1,Q9BQ67
Q9UM47,O75717
Q9BTW9,Q14974
Q99727,O75323
Q9NR33,P36402
Q9NR30,Q99683
P04183,Q6PD62
Q9H9S0,Q99665
P19387,P54136
P19784,Q9Y281
P30520,Q9Y6J0
Q15024,P16444
Q5UIP0,O15455
P46459,O15534
P40937,O75533
Q9NRM7,O14744
P06576,Q9P2K3
Q9H5J8,P78556
Q05469,Q13435
Q13177,O60756
Q9H582,Q9UBE8
O75530,O75400
Q15323,Q9UKV0
Q9H4I2,Q9NNW7
Q01844,Q969G3
Q9BXF6,P07333
Q8WVZ9,Q9H4L4
Q9BW27,Q96AD5
Q5PRF9,Q9NR28
P20908,Q5MJ70
Q15365,O15350
P19447,Q8NFT6
Q9UDY2,Q7Z6J0
Q6PH81,Q9UKJ1
Q96BR1,Q9Y580
O96011,Q9NVF7
P62269,P49760
Q05469,Q5T6S3
O14798,P05387
P49366,O75832
O00451,O95931
Q9Y508,Q9Y6R0
P58753,Q13573
O60934,P09429
Q63ZY3,Q9NPI8
P42336,P78395
P08908,P01034
Q96PU4,O00267
O60678,Q9UBP5
Q92854,P35609
O43752,Q12778
O60506,P11171
Q92564,Q13217
O75886,Q8NB16
Q7Z6M1,Q9BQA1
Q13105,Q9UBL3
O00716,P49760
P62277,Q00403
Q00059,Q13185
P80098,P57737
P49116,O60341
Q15583,Q08881
Q99743,O95166
Q96LC9,P51571
P35346,O00165
P54577,P17844
P16284,O60828
Q8NG27,Q8N5I2
Q71F56,Q9UQ88
Q07020,P82094
Q15303,Q9BQB6
P62266,Q16659
P46776,Q969K4
O75170,P22830
P78423,Q9UPW8
O75175,O15151
P08581,Q9H6S1
P52333,P02768
Q8TBZ2,Q9UQB8
Q14393,Q9Y4H4
Q9BS18,Q92777
P29320,Q13651
P49841,P46020
